OrderID,CustomerID,Product,Category,Brand,Quantity,PricePaid,OrderDate,PaymentMethod
ORD00805,CUST0075,Maxx Pet Plastic Premium Container - Yellow,"Kitchen, Garden & Pets",Saaj,5,445.0,2025-02-17,Cash on Delivery
ORD00806,CUST0042,"Stainless Steel Vanna Chetty -  Copper Bottom, No.9","Kitchen, Garden & Pets",Omega,5,745.0,2025-03-02,Cash on Delivery
ORD00807,CUST0063,Natirel Raw Banana Flour,Gourmet & World Food,Kokos Natural,1,199.0,2025-01-23,Net Banking
ORD00808,CUST0090,Musk Deo Spray For Men,Beauty & Hygiene,Aramusk,1,100.0,2024-12-15,Credit Card
ORD00809,CUST0028,Shower Gel - Warm Vanilla Sugar,Beauty & Hygiene,Dear Body,1,225.0,2025-01-31,Debit Card
ORD00810,CUST0040,"Body Bath Loofah/Sponge/Scrubber - Hangable - Grey, BH002GRY","Kitchen, Garden & Pets",BB Home,3,417.0,2025-02-27,Debit Card
ORD00811,CUST0023,"Total Face Cleanup Women Face Wash, Face Scrub & Face Pack",Beauty & Hygiene,Nivea,2,230.4,2025-03-15,Net Banking
ORD00812,CUST0070,Airtight Lock-N-Pack Plastic Container - Transparent,"Kitchen, Garden & Pets",Laplast,5,595.0,2025-02-05,Debit Card
ORD00813,CUST0078,Vasaka Leaves Powder - Supports Healthy Respiratory Function & As Bronchodialator,Beauty & Hygiene,Bixa Botanical,2,390.0,2025-03-01,Debit Card
ORD00814,CUST0095,"Neem, Tea Tree & Basil Face Wash- Oil Control, Anti Acne",Beauty & Hygiene,Morpheme Remedies,1,349.0,2025-03-06,UPI
ORD00815,CUST0029,Cellulose Power Scrub Sponge,Cleaning & Household,York,2,255.2,2024-12-17,Credit Card
ORD00816,CUST0071,Steel Flat Bottom Tope/Patila/Bhagona -  No. 12,"Kitchen, Garden & Pets",BB Home,2,438.0,2025-01-09,Credit Card
ORD00817,CUST0027,"Lizol Floor Cleaner, Citrus - 500ml + Harpic Bathroom Cleaning Liquid - Lemon 500ml",Cleaning & Household,bb Combo,2,343.46,2024-12-17,UPI
ORD00818,CUST0099,Waterproof Toilet Seat Cover,Cleaning & Household,Peebuddy,4,1190.0,2025-02-27,UPI
ORD00819,CUST0065,Roasted Grains,"Foodgrains, Oil & Masala",Manna ,1,269.0,2024-12-03,Net Banking
ORD00820,CUST0015,Tea - Diabetes Control,Beverages,9t9,4,396.0,2024-12-06,Credit Card
ORD00821,CUST0056,Charcoal Face Scrub,Beauty & Hygiene,Fizzy Fern,1,297.5,2024-12-05,Cash on Delivery
ORD00822,CUST0079,Tedhe Medhe Namkeens Cocktail Mix,Snacks & Branded Foods,Bingo,5,250.0,2024-12-08,Net Banking
ORD00823,CUST0100,Kool - Rose,"Bakery, Cakes & Dairy",Amul,1,25.0,2025-03-27,Debit Card
ORD00824,CUST0036,Cold Processed Lemon Ginger Handmade Soap,Beauty & Hygiene,Soulflower,1,255.0,2024-12-09,Debit Card
ORD00825,CUST0011,"Almond Biscotti – Gluten-free, Egg-free, Dairy-free",Gourmet & World Food,She made,1,66.33,2025-03-07,UPI
ORD00826,CUST0025,Organic Mixed Millet Flour,Gourmet & World Food,Dhatu Organics & Naturals,1,120.0,2025-03-28,Cash on Delivery
ORD00827,CUST0015,Soft Drink - Original Taste,Beverages,Coca-Cola,2,170.0,2025-02-14,Credit Card
ORD00828,CUST0024,Mustard/Sasive/Rai - Small,"Foodgrains, Oil & Masala",bb Popular,2,28.0,2025-02-24,Debit Card
ORD00829,CUST0045,Premium Care New Baby Small - 70 Pant Diapers,Baby Care,Pampers ,1,813.26,2024-12-12,Credit Card
ORD00830,CUST0017,Absolute Argan Oil Radiance Night Revival Eye Creme,Beauty & Hygiene,Lakme,3,1560.0,2025-02-13,Debit Card
ORD00831,CUST0043,Rose Woman Deodorant,Beauty & Hygiene,Nike,3,669.6,2024-12-21,Cash on Delivery
ORD00832,CUST0006,"Reusable Menstrual Cup With Medical Grade Silicone - Large, FDA Approved",Beauty & Hygiene,Sirona,5,1496.25,2024-12-31,Cash on Delivery
ORD00833,CUST0054,Organic - Red Raw Rice/Akki,"Foodgrains, Oil & Masala",bb Royal,5,650.0,2024-12-09,UPI
ORD00834,CUST0030,Beard Wax - Styling With Strong Hold & Matte Finish,Beauty & Hygiene,Man Arden,5,1495.0,2025-03-08,UPI
ORD00835,CUST0065,Ready Mix - Millet Dosa,"Foodgrains, Oil & Masala",24 Mantra,5,350.0,2024-12-28,Credit Card
ORD00836,CUST0088,Wall Stickable Pack,Cleaning & Household,Veg Fru Wash,3,3000.0,2024-12-22,Cash on Delivery
ORD00837,CUST0047,Wafer Napolitaner,Gourmet & World Food,Loacker,1,99.0,2025-03-03,UPI
ORD00838,CUST0046,Bird Food For Love Birds & Cockatiel,"Kitchen, Garden & Pets",Drools,2,423.3,2025-03-28,Cash on Delivery
ORD00839,CUST0014,"Fruit Juice - Fruit Plus, Florida Orange",Beverages,Rasna,4,840.0,2025-01-16,Cash on Delivery
ORD00840,CUST0006,"Face Mask With Anti Viral Coating - 2 Ply, Cotton, Medium",Beauty & Hygiene,Ants-Duraprot,2,218.0,2025-01-26,UPI
ORD00841,CUST0085,Rusk - Ragi,"Bakery, Cakes & Dairy",Tasties,2,186.2,2025-03-17,Debit Card
ORD00842,CUST0099,Masala - Pulav Biryani,"Foodgrains, Oil & Masala",Badshah,4,264.0,2025-01-24,Credit Card
ORD00843,CUST0039,Face Pack - Fairness,Beauty & Hygiene,Vegetal,5,1700.0,2024-12-30,Net Banking
ORD00844,CUST0088,Roll Yo! Choco Swiss Roll,"Bakery, Cakes & Dairy",Britannia,1,10.0,2025-03-08,Debit Card
ORD00845,CUST0040,Energy Bar - Assorted,Snacks & Branded Foods,On The Run,1,600.0,2025-01-29,UPI
ORD00846,CUST0016,Baby Prickly Heat Powder,Baby Care,Himalaya,5,700.0,2024-12-18,
ORD00847,CUST0084,"Incense Sticks - Namo Kirtan, Scented",Cleaning & Household,GIRI,3,150.0,2025-03-01,Debit Card
ORD00848,CUST0059,Easy Mix - Palappam,Snacks & Branded Foods,Double Horse,5,345.0,2025-03-03,UPI
ORD00849,CUST0070,"Dietary Supplement - Deep Sea Salmon Fish Oil, Premium",Gourmet & World Food,Alaska,1,1500.0,2025-01-11,Net Banking
ORD00850,CUST0053,Nalpamaradi Keram,Beauty & Hygiene,Kerala Ayurveda,1,70.0,2025-01-19,Debit Card
ORD00851,CUST0080,Brightening Beads Cleanser+Pigmentation Reduction Complex,Beauty & Hygiene,Kaya Clinic,4,4384.0,2025-02-15,Debit Card
ORD00852,CUST0031,Creme Bleach - De-Tan,Beauty & Hygiene,Fem,4,262.4,2024-12-29,Cash on Delivery
ORD00853,CUST0006,"Steel Storage/Lunch Container - No.41, Pink, Klip It","Kitchen, Garden & Pets",Joyo Steel,4,996.0,2025-01-07,Net Banking
ORD00854,CUST0052,"Plastic Zig Zag Carrying Basket - Medium, Assorted Colour",Cleaning & Household,Flair,2,198.0,2025-03-20,UPI
ORD00855,CUST0060,A Fruit And Vegetable Wash,Cleaning & Household,Veg Wash +,4,396.0,2025-03-31,Debit Card
ORD00856,CUST0081,"Shaving Cream With Tea Tree Oil, Aloe Vera & Menthol Extract",Beauty & Hygiene,Bombay Shaving Company,2,316.0,2024-12-02,Net Banking
ORD00857,CUST0062,"Steel Deep Dabba/Storage Container  - No. 13, Diamond","Kitchen, Garden & Pets",BB Home,1,299.0,2025-01-20,Net Banking
ORD00858,CUST0063,Diaper Rash Cream,Beauty & Hygiene,Mom & World,5,1495.0,2025-02-23,UPI
ORD00859,CUST0081,Classic Fruit Center Filled Choco Assortments,Gourmet & World Food,KOKOLEKA,1,315.0,2024-12-19,Net Banking
ORD00860,CUST0011,Shea Smooth Body Lotion for Dry Skin - Men & Women,Beauty & Hygiene,Nivea,4,1200.0,2025-02-27,Cash on Delivery
ORD00861,CUST0007,"Steel Storage/Lunch Container - No.20, Grey, Klip It","Kitchen, Garden & Pets",Joyo Steel,1,129.0,2025-03-05,Credit Card
ORD00862,CUST0003,Peacock - Kasoori Methi,"Foodgrains, Oil & Masala",Mdh,1,24.0,2025-01-16,Credit Card
ORD00863,CUST0024,"Paper Eye Mask, 482 x 864 mm",Cleaning & Household,B Vishal,3,75.0,2024-12-26,Cash on Delivery
ORD00864,CUST0100,Urbane Nights - Eau De Toilette For Men,Beauty & Hygiene,All Good Scents,4,4128.0,2024-12-16,Credit Card
ORD00865,CUST0090,Natural Coconut Sugar/Sakkare,"Foodgrains, Oil & Masala",Tree Grab,4,632.0,2025-03-03,Net Banking
ORD00866,CUST0057,Instant Noodles - Aglio Olio,Gourmet & World Food,Koka,3,99999.0,2025-03-08,Cash on Delivery
ORD00867,CUST0085,"Hair Care Kit - Oil, Shampoo, Conditioner & Serum",Beauty & Hygiene,Dr Batra's ,5,3255.0,2025-01-04,Net Banking
ORD00868,CUST0039,Glass Serving Mixing Bowl,"Kitchen, Garden & Pets",Gupta Glass Ideas,3,507.0,2025-01-30,Cash on Delivery
ORD00869,CUST0054,FunFoods Veg Mayonnaise Tandoori,Snacks & Branded Foods,Dr. Oetker,4,300.0,2025-02-01,Cash on Delivery
ORD00870,CUST0020,Wipeout Sanitizing Spray,Beauty & Hygiene,MyGlamm,3,477.6,2024-12-19,Net Banking
ORD00871,CUST0045,Organic Virgin Coconut Oil - Pure Coldpressed & Undiluted Oil,Beauty & Hygiene,Morpheme Remedies,1,427.0,2024-12-16,Debit Card
ORD00872,CUST0033,"Wafer Roll - Twister, With Strawberry Flavoured Cream",Gourmet & World Food,Delfi,4,1100.0,2025-02-02,Credit Card
ORD00873,CUST0047,Quincenourish Quince Seed Massage Creme,Beauty & Hygiene,Lotus Herbals,2,1192.5,2024-12-04,UPI
ORD00874,CUST0081,Cold Pressed Organic Sunflower Oil,Gourmet & World Food,Nutriorg,1,1995.0,2025-03-17,UPI
ORD00875,CUST0072,Rice Water Bright Cleansing Cream,Beauty & Hygiene,The Face Shop,4,2660.0,2025-02-25,UPI
ORD00876,CUST0013,Baking Powder,Gourmet & World Food,Abbies,2,550.0,2025-01-18,Cash on Delivery
ORD00877,CUST0016,Romantic Eau De Toilette For Women,Beauty & Hygiene,Enchanteur,3,1794.0,2024-12-20,Debit Card
ORD00878,CUST0016,Badam Tail - 100% Pure Almond Oil,Beauty & Hygiene,Dabur,5,880.0,2025-02-18,UPI
ORD00879,CUST0055,Fruit/Veggie Eco Wash - Organic Multi-Enzyme Formula,Cleaning & Household,Kolan,1,495.0,2025-02-23,Cash on Delivery
ORD00880,CUST0001,Premium Soft Diaper Pants - Small Size,Baby Care,Huggies,4,8071.68,2025-03-12,Net Banking
ORD00881,CUST0073,W2 Perfume Spray - For Women,Beauty & Hygiene,Engage,2,323.4,2025-01-07,Net Banking
ORD00882,CUST0082,Powder - Red Chilly,"Foodgrains, Oil & Masala",Badshah,4,152.0,2025-02-03,Debit Card
ORD00883,CUST0080,Dates Powder - Natural Sweetener,Baby Care,Early Foods,5,1500.0,2025-01-13,Cash on Delivery
ORD00884,CUST0043,Organic Toor Dal//Togari Bele,"Foodgrains, Oil & Masala",Tata Sampann,5,1020.0,2024-12-03,UPI
ORD00885,CUST0100,Premium Plastic Bathing Mug - Red,Cleaning & Household,BB Home,4,232.0,2025-03-23,UPI
ORD00886,CUST0014,"Banana - Yellaki, Organically Grown",Fruits & Vegetables,Fresho,4,132.0,2025-01-27,Debit Card
ORD00887,CUST0053,Beer Shampoo - Anti Dandruff,Beauty & Hygiene,Park avenue,4,496.0,2025-01-26,Net Banking
ORD00888,CUST0030,Anti-Dandruff Natural Ayurvedic Neem Shampoo,Beauty & Hygiene,Lever Ayush,1,120.0,2024-12-05,Credit Card
ORD00889,CUST0005,"Notebook - Soft Bound, Un Ruled",Cleaning & Household,Vijay,5,150.0,2025-02-23,Debit Card
ORD00890,CUST0085,Bxl Cellular - Cleansing Solution Face Wash,Beauty & Hygiene,BIOTIQUE,2,748.5,2025-02-01,Net Banking
ORD00891,CUST0054,Jasmine Bloom Soap Bar,Beauty & Hygiene,Lux,2,20.0,2025-01-09,Net Banking
ORD00892,CUST0001,Roasted & Salted - Pumpkin Seed,Gourmet & World Food,Delight Nuts,4,1396.0,2025-03-08,UPI
ORD00893,CUST0015,Sipwell Bottle Set - Orange,"Kitchen, Garden & Pets",Cello,5,1375.0,2025-02-25,Net Banking
ORD00894,CUST0072,Mix Dal,"Foodgrains, Oil & Masala",bb Royal,5,735.0,2025-02-26,Cash on Delivery
ORD00895,CUST0087,Caramel Spread,Gourmet & World Food,Cadbury,5,3250.0,2025-01-30,Net Banking
ORD00896,CUST0036,"Round Plastic Container - With Lid, Pink","Kitchen, Garden & Pets",Mastercook,5,1095.0,2025-03-20,Credit Card
ORD00897,CUST0092,Cheese Spread - Original Cheddar,Gourmet & World Food,Kraft,5,2750.0,2024-12-08,Net Banking
ORD00898,CUST0063,Toner - Absolute Pore Fix,Beauty & Hygiene,Lakme,3,854.25,2025-02-02,Cash on Delivery
ORD00899,CUST0042,Gandha Thailam,Beauty & Hygiene,Kerala Ayurveda,4,2400.0,2025-02-17,Debit Card
ORD00900,CUST0050,Baby Happy Diapers - Maxi,Baby Care,Bella,3,7914.0,2025-01-11,UPI
ORD00901,CUST0014,Diaper Rash Cream,Beauty & Hygiene,Mom & World,1,299.0,2025-02-14,UPI
ORD00902,CUST0088,Bergamot Pure Essential Oil,Beauty & Hygiene,INATUR ,2,630.0,2025-03-18,Debit Card
ORD00903,CUST0093,"Toothbrush Superhero Assorted, Batman/Spiderman",Beauty & Hygiene,Colgate,3,147.0,2025-03-14,Cash on Delivery
ORD00904,CUST0085,Tricolor Toasted Pearl Couscous,Gourmet & World Food,Dolce Vita,1,157.5,2025-03-08,Debit Card
ORD00905,CUST0041,Organic - Black Pepper/Kari Menasu Whole,"Foodgrains, Oil & Masala",Phalada Pure & Sure,4,640.0,2024-12-13,Net Banking
ORD00906,CUST0078,Deodorant For Men,Beauty & Hygiene,Dr Batra's ,3,352.5,2025-01-15,Net Banking
ORD00907,CUST0084,Expressions Premium Chocolates,Gourmet & World Food,Lindberg,3,3141.0,2024-12-08,Credit Card
ORD00908,CUST0067,Body Wash & Shower Gel - Cool,Beauty & Hygiene,Dettol,2,300.0,2024-12-31,Debit Card
ORD00909,CUST0041,Organic Jowar Flour/Jolada Hittu,"Foodgrains, Oil & Masala",MeraKisan,5,605.0,2024-12-11,UPI
ORD00910,CUST0013,Baby Prickly Heat Powder,Baby Care,Himalaya,3,420.0,2024-12-15,Debit Card
ORD00911,CUST0060,Hand Sanitiser - Green Apple,Beauty & Hygiene,Nyle,2,1000.0,2024-12-03,Cash on Delivery
ORD00912,CUST0017,Durum Wheat Pasta - Penne Rigate,Gourmet & World Food,Barilla,3,747.0,2024-12-05,Net Banking
ORD00913,CUST0038,Rich Hand V Special Care Hand Mask,Beauty & Hygiene,The Face Shop,4,850.0,2025-02-11,Cash on Delivery
ORD00914,CUST0013,Apple Cider Vinegar,Gourmet & World Food,Heinz,4,1180.0,2025-01-04,UPI
ORD00915,CUST0055,Salted Peanuts,Gourmet & World Food,Tong Garden,4,120.0,2025-02-14,UPI
ORD00916,CUST0037,Body Massage Oil For Stress Relief,Beauty & Hygiene,Fizzy Fern,3,1389.75,2025-01-18,Cash on Delivery
ORD00917,CUST0049,"Lunch Box/Tiffin Stainless Steel - Small, Brunch","Kitchen, Garden & Pets",NanoNine,4,340.0,2025-01-11,Cash on Delivery
ORD00918,CUST0094,Rich Moisture Baby Wipes,Baby Care,Baby Dove,1,114.75,2025-03-14,Net Banking
ORD00919,CUST0083,Simlipal Honey,Gourmet & World Food,Spirit of the Tribe,1,379.05,2025-02-27,Credit Card
ORD00920,CUST0039,Fields Of Gold Organic Multi Millet Mix - Breakfast Porridge,Snacks & Branded Foods,PRISTINE,3,480.0,2025-02-02,Cash on Delivery
ORD00921,CUST0037,Defence Theory Water Resistant Sunscreen Lotion 40+ SPF PA+++,Beauty & Hygiene,The Man Company,3,1467.9,2024-12-22,Cash on Delivery
ORD00922,CUST0049,"Multi Utility Plastic Basket - Brown, Royal, 24010 A4 - Br",Cleaning & Household,Ratan,3,507.0,2025-01-16,Net Banking
ORD00923,CUST0001,Airwick Freshmatic Automatic Air Freshener Kit - Nagpur Narangi,Cleaning & Household,Air wick,2,1076.0,2025-02-02,UPI
ORD00924,CUST0043,Mango Raspuri - Organically Grown,Fruits & Vegetables,Fresho,5,390.0,2024-12-28,Debit Card
ORD00925,CUST0078,"Multi Utility Plastic Basket - Desert Rose, Royal, 24010 A4 - DR",Cleaning & Household,Ratan,3,507.0,2024-12-07,Debit Card
ORD00926,CUST0010,Steak Knife 9 cm Soft Grip Handle New Handle,"Kitchen, Garden & Pets",Ritu,5,325.0,2025-01-21,Credit Card
ORD00927,CUST0002,"LED Bulb - 15 W, Cool Daylight, B22 Base","Kitchen, Garden & Pets",Nippo,5,1125.0,2025-03-06,UPI
ORD00928,CUST0049,Ready to Fry - 3D Potato Long Square Tube,Snacks & Branded Foods,Tasties,5,275.0,2024-12-13,Cash on Delivery
ORD00929,CUST0086,Gluten-Free Multi Millet Pongal Mix,Snacks & Branded Foods,Graminway,3,1050.0,2025-01-04,UPI
ORD00930,CUST0085,Organic Dosa Mix - Multi Grain,Snacks & Branded Foods,Aaha Oho,5,375.0,2025-03-13,Cash on Delivery
ORD00931,CUST0082,Naturals Mosquito Repellent Spray,Cleaning & Household,Odomos,4,289.0,2025-01-24,Credit Card
ORD00932,CUST0074,Green Tea Mugs With Message,"Kitchen, Garden & Pets",Hot Muggs,3,3357.0,2025-03-12,UPI
ORD00933,CUST0062,"Deodorant Roll On - Fresh Power, 48h Long Lasting Freshness With Fresh Musk Scent",Beauty & Hygiene,Nivea Men,3,477.6,2025-02-03,Debit Card
ORD00934,CUST0038,Pantry/Cookie/Snacks Glass Jar With Blue Lid,"Kitchen, Garden & Pets",Yera,4,916.0,2025-02-23,Cash on Delivery
ORD00935,CUST0085,"Chocolate Bar - Bar One, Charge",Snacks & Branded Foods,Nestle ,3,48.0,2024-12-26,Net Banking
ORD00936,CUST0071,Stainless Steel Water Bottle - Red BB 505 2,"Kitchen, Garden & Pets",DP,4,996.0,2025-01-02,Cash on Delivery
ORD00937,CUST0083,De-Tan Facewash For Men,Beauty & Hygiene,Beardo,5,1150.0,2025-01-28,Cash on Delivery
ORD00938,CUST0047,Beard Growth Oil Powered with Vetiver & 4 Essential Oils,Beauty & Hygiene,Bombay Shaving Company,2,434.0,2025-03-23,UPI
ORD00939,CUST0066,Disinfectant Toilet Cleaner Liquid - 1 L + Bathroom Cleaner Liquid - 500 ml,Cleaning & Household,Harpic,5,1235.6,2025-03-21,Credit Card
ORD00940,CUST0043,Sooji Ordinary/Bombay Rava,"Foodgrains, Oil & Masala",Super Saver,5,190.0,2025-02-02,Credit Card
ORD00941,CUST0069,"Body Bath Dual Sided Hangable Loofah/Sponge/Scrubber - Cream, BB1424",Beauty & Hygiene,Muyi,4,396.0,2025-01-04,Cash on Delivery
ORD00942,CUST0008,100% Authentic Italian Pomace Olive Oil,Gourmet & World Food,Colavita,5,15750.0,2025-03-20,Net Banking
ORD00943,CUST0037,Anfora Olive Oil - Pure,Gourmet & World Food,Monini,5,6500.0,2025-03-04,UPI
ORD00944,CUST0014,Sandalum,Cleaning & Household,Cycle,5,300.0,2024-12-26,Debit Card
ORD00945,CUST0026,Thousand Island Dressing Lite,Gourmet & World Food,American Garden ,4,1080.0,2024-12-19,Credit Card
ORD00946,CUST0001,Wipro Safewash MaticTopLoad Liquid 1kg+Giffy DishwashGel Lemon Active&Salt 900ml,Cleaning & Household,bb Combo,2,745.08,2025-03-06,Debit Card
ORD00947,CUST0008,Extra Virgin Olive Oil,Gourmet & World Food,BORGES,4,3300.08,2025-01-22,Debit Card
ORD00948,CUST0030,"Animal Buddy - Bhutan Jungle Discovery Game, Kids, Play & Early Learn, Multi-Colour",Cleaning & Household,Kaadoo,1,300.0,2025-02-20,Credit Card
ORD00949,CUST0096,Quark Cheese,Gourmet & World Food,MOOZ,4,800.0,2025-01-04,Debit Card
ORD00950,CUST0041,"Signature Filter Instant Coffee Powder Make Cold Coffee, Hot Coffee & Cappuccino",Gourmet & World Food,TGL Co.,2,448.5,2025-01-02,Cash on Delivery
ORD00951,CUST0086,Conditioner - Hair Repair,Beauty & Hygiene,Richfeel,2,322.0,2025-01-21,Credit Card
ORD00952,CUST0024,Orange & Bee Wax Brightening Scrub,Beauty & Hygiene,Glamveda,1,208.0,2024-12-20,Credit Card
ORD00953,CUST0095,Pre-Waxing Gel - Lemon,Beauty & Hygiene,Jeva,1,337.5,2025-01-01,Debit Card
ORD00954,CUST0030,Dust Tea,Beverages,Tata Tea Agni,4,600.0,2025-02-01,Cash on Delivery
ORD00955,CUST0093,Basic Blue Man Deodorant,Beauty & Hygiene,Nike,4,1060.2,2025-01-24,UPI
ORD00956,CUST0080,Kitkat Dessert Delight Heavenly Brownie Kubes Wafer Coated With Dark Chocolate Tablets,Snacks & Branded Foods,Nestle ,2,120.0,2024-12-21,Debit Card
ORD00957,CUST0030,Real Ice Cream - Chocolate Brownie,"Bakery, Cakes & Dairy",Amul,2,400.0,2024-12-04,Debit Card
ORD00958,CUST0014,Organic Cow Ghee/Tuppa,"Foodgrains, Oil & Masala",Akshayakalpa,3,840.0,2025-02-23,Cash on Delivery
ORD00959,CUST0099,Minute Meals - Chana Masala & Basmati Rice Combo,Snacks & Branded Foods,MTR,2,225.0,2025-02-21,UPI
ORD00960,CUST0073,Jojoba Oil,Beauty & Hygiene,Aloe Veda,4,4590.0,2025-03-11,UPI
ORD00961,CUST0051,Cookies - Butter,Snacks & Branded Foods,Unibic,1,22.5,2025-03-21,UPI
ORD00962,CUST0002,"Granola - Goji Cocoa, Gluten free",Gourmet & World Food,GoodDiet,3,747.0,2025-02-16,Debit Card
ORD00963,CUST0078,Healthy Daily Eggs,"Eggs, Meat & Fish",UPF,1,69.3,2025-03-26,Net Banking
ORD00964,CUST0028,Moisturizing Cucumber Peel-Off Mask,Beauty & Hygiene,Himalaya,3,202.5,2025-02-24,UPI
ORD00965,CUST0099,To Be Man Eau De Toilette,Beauty & Hygiene,Police,4,6032.0,2025-03-31,Credit Card
ORD00966,CUST0056,"Skin Superfood - Advanced Plant Based Formula, Blueberry & Lemon Flavour",Gourmet & World Food,Chicnutrix,2,99999.0,2024-12-15,Cash on Delivery
ORD00967,CUST0084,1-2-3 Noodles - Veg Masala Flavour,Snacks & Branded Foods,Wai Wai,5,60.0,2025-03-30,UPI
ORD00968,CUST0057,Pasta - Spaghetti,Snacks & Branded Foods,Weikfield,5,595.0,2025-02-24,Cash on Delivery
ORD00969,CUST0065,Roasted Almond Barks - Snacking Chocolate,Gourmet & World Food,Lindberg,5,645.0,2025-01-02,Net Banking
ORD00970,CUST0079,Jelly - Guava Jelly,Gourmet & World Food,BHUIRA ,1,269.1,2024-12-31,Cash on Delivery
ORD00971,CUST0035,Lacto Tan Clear,Beauty & Hygiene,Natures Essence,1,175.0,2025-03-09,Debit Card
ORD00972,CUST0100,Pancake Mix - Buttermilk,Snacks & Branded Foods,Betty Crocker,3,669.6,2025-03-17,Cash on Delivery
ORD00973,CUST0093,Canned Mackerel In - Tomato Sauce With Chili,"Eggs, Meat & Fish",Golden Prize,4,452.2,2025-03-14,Credit Card
ORD00974,CUST0040,Natural Protein Shampoo,Beauty & Hygiene,The Moms Co,4,1544.0,2024-12-28,Credit Card
ORD00975,CUST0064,Natura Low Calorie Sweetner,"Foodgrains, Oil & Masala",Sugar free,1,190.0,2024-12-23,Credit Card
ORD00976,CUST0051,Soild Gel  Air Freshener - White Pure Pear & Lavender,Cleaning & Household,RENUZIT,3,597.0,2025-01-26,Net Banking
ORD00977,CUST0001,Masala - Tikka,"Foodgrains, Oil & Masala",Hakim,3,225.0,2025-03-21,Cash on Delivery
ORD00978,CUST0049,Arrabbiata Pasta Sauce,Gourmet & World Food,The Gourmet Jar,1,199.2,2025-02-01,Cash on Delivery
ORD00979,CUST0059,Lite Oil,"Foodgrains, Oil & Masala",Sundrop,3,3420.0,2025-02-28,UPI
ORD00980,CUST0042,"Stainless Steel Lunch Box/Tiffin Set - Red, BB 577 2","Kitchen, Garden & Pets",Tedemei,3,2487.0,2025-02-08,Net Banking
ORD00981,CUST0074,Fields of Gold - Organic Chia Seeds,"Foodgrains, Oil & Masala",PRISTINE,4,562.6,2025-02-26,Credit Card
ORD00982,CUST0005,Powder - Neem,Beauty & Hygiene,Tiera,3,300.0,2025-03-23,Credit Card
ORD00983,CUST0049,Flaxseed Oil Softgel Capsule - 1000 Mg,Beauty & Hygiene,Alvizia,3,975.0,2025-01-30,Debit Card
ORD00984,CUST0007,"Drink - 7 Power Herbs, Delicious Chocolate",Beverages,Ojasvita,3,1575.0,2024-12-03,Cash on Delivery
ORD00985,CUST0047,Little Buddha Fruit Green Tea Bags Make Brew Iced Tea or Hot Tea,Gourmet & World Food,TGL Co.,1,254.77,2025-03-18,UPI
ORD00986,CUST0089,6 Corn Wraps Try It With Prawns & Avocado,Gourmet & World Food,Deli Sun,2,390.0,2025-01-02,Cash on Delivery
ORD00987,CUST0012,Dog Munchies - Chicken,"Kitchen, Garden & Pets",Glenand,4,760.0,2025-01-09,Debit Card
ORD00988,CUST0013,Energy Bar Fig & Date 6 pcs + Energy Bar Hazelnut Magic 6 pcs,Snacks & Branded Foods,On The Run,1,600.0,2025-02-07,Credit Card
ORD00989,CUST0043,Hinguvachadi Gulika,Beauty & Hygiene,Kerala Ayurveda,4,500.0,2025-01-19,UPI
ORD00990,CUST0042,Instant Soup Mix - Mulligatawny Soup,Gourmet & World Food,Veekes & Company,4,196.0,2025-03-29,Debit Card
ORD00991,CUST0092,"Coffee Roasters - Dark Vienna Roast, Whole Bean",Gourmet & World Food,Blue Tokai ,3,1350.0,2024-12-12,Credit Card
ORD00992,CUST0011,Honey - With Clove,Gourmet & World Food,Beelicious ,3,1050.0,2024-12-27,Credit Card
ORD00993,CUST0054,Power Up Atta Noodles,Snacks & Branded Foods,Sunfeast YiPPee!,4,309.6,2025-02-19,Debit Card
ORD00994,CUST0091,Tea Bags Assorted Selection - 15 Variety,Beverages,VAHDAM,4,900.0,2025-03-12,UPI
ORD00995,CUST0069,Organic Brown Rice Cake,Gourmet & World Food,Wise Crack,3,379.95,2025-03-21,UPI
ORD00996,CUST0056,Milk Shake - Strawberry,"Bakery, Cakes & Dairy",mother dairy,4,291.6,2025-01-30,Net Banking
ORD00997,CUST0060,Health Drink - Millet Vita,Snacks & Branded Foods,GoodDiet,3,177.0,2025-03-02,Net Banking
ORD00998,CUST0061,Active Sport Face Wash,Beauty & Hygiene,Himalaya Men,1,126.0,2025-03-16,Credit Card
ORD00999,CUST0014,Toilex - Cleaner Home Everyday,Cleaning & Household,Gala,3,360.0,2025-02-03,UPI
ORD01000,CUST0037,"Non-Alcoholic Beer Can - Beverage, Malt Flavour",Beverages,Barbican ,3,147.0,2025-01-23,Cash on Delivery
ORD00376,CUST0020,Signature Champion No Gas Body Deodorant For Men,Beauty & Hygiene,Axe,3,637.5,2024-12-03,Cash on Delivery
ORD00092,CUST0044,"Power Pocket - Long Lasting Bathroom Fragrance, Berry Rush",Cleaning & Household,Aer,1,53.35,2024-12-13,Cash on Delivery
ORD00372,CUST0059,Sandal & Almond Milk Soap,Beauty & Hygiene,Santoor,1,139.5,2024-12-01,Debit Card
ORD00480,CUST0056,Vegetarian Oyster Sauce,Gourmet & World Food,Tai Hua,4,1476.0,2025-01-28,Cash on Delivery
ORD00647,CUST0099,Tea Tree Oil,Beauty & Hygiene,Nectar Valley,1,450.0,2025-01-05,Credit Card
